0,022260273972602745; 0,5673076923076923
0,035958904109589046; 0,5961538461538461
0,05308219178082188; 0,6201923076923077
0,08732876712328766; 0,6442307692307692
0,10616438356164384; 0,6538461538461537
0,13698630136986303; 0,6634615384615383
0,17808219178082188; 0,6634615384615383
0,2996575342465754; 0,6610576923076923
0,25171232876712324; 0,6634615384615383
0,3818493150684932; 0,6466346153846153
0,5393835616438356; 0,6322115384615383
0,44691780821917804; 0,6394230769230769
0,601027397260274; 0,6201923076923077
0,7226027397260274; 0,6057692307692307
0,8133561643835616; 0,5961538461538461
0,8818493150684932; 0,5913461538461537
0,9092465753424657; 0,5865384615384615
0,9434931506849316; 0,5841346153846153
0,9743150684931507; 0,5817307692307692
0,9965753424657535; 0,5817307692307692
0,8441780821917808; 0,5961538461538461
0,7773972602739727; 0,6009615384615383
0,6575342465753425; 0,6153846153846153
0,5616438356164384; 0,625
0,49315068493150693; 0,6370192307692307
0,4092465753424658; 0,6442307692307692
0,3441780821917808; 0,6538461538461537
0,21404109589041095; 0,6634615384615383
